#timestamp [ns],w_RS_S_x [rad s^-1],w_RS_S_y [rad s^-1],w_RS_S_z [rad s^-1],a_RS_S_x [m s^-2],a_RS_S_y [m s^-2],a_RS_S_z [m s^-2]
1691392274534443900,-0.00756213,0.00155263,-0.000597875,0.331174,0.50073,-9.80053
1691392274542722600,-0.00794517,0.00110752,0.000323605,1.28528,0.528457,-9.77652
1691392274551459600,-0.00648668,0.00248674,0.000937838,0.667752,0.546101,-9.80625
1691392274559398400,-0.00607354,0.00188177,0.000775677,1.73,0.592207,-9.81087
1691392274567828600,-0.00963278,0.00244002,0.000699987,1.09258,0.567346,-9.80819
1691392274576082900,-0.00739725,0.00142916,0.00251152,2.23628,0.554368,-9.76167
1691392274584429100,-0.00739982,0.00214703,0.00229396,1.61806,0.607063,-9.81662
1691392274592761600,-0.00931708,0.000297604,0.00249471,2.83013,0.497254,-9.74324
1691392274601073400,-0.0100375,0.00112936,0.000306867,2.27165,0.535569,-9.81568
1691392274610098900,-0.0112912,-0.00166151,0.001509,3.57882,0.550723,-9.74653
1691392274617968100,-0.0122865,0.000603436,-0.0019498,3.09613,0.506214,-9.75634
1691392274626079200,-0.0122064,0.000330619,-0.000926109,3.85808,0.486809,-9.74718
1691392274634357200,-0.0138648,0.000351917,-0.00208676,3.46196,0.526467,-9.78139
1691392274642832900,-0.0138632,-0.000550794,0.000519753,3.55412,0.468344,-9.76316
1691392274651062300,-0.0164816,-1.89024e-05,-0.000773315,3.38694,0.536468,-9.81042
1691392274659463900,-0.014356,0.000214835,0.00178253,3.2268,0.550899,-9.70479
1691392274667730500,-0.0150556,-0.000251214,-0.000661169,3.02674,0.553596,-9.771
1691392274676133900,-0.014982,0.00109826,-0.00189108,2.81652,0.540098,-9.8246
1691392274684424700,-0.018081,-0.000552,-0.00214231,2.55365,0.547869,-9.74139
1691392274693178200,-0.0162815,-0.00104781,0.00126171,2.27733,0.574014,-9.76112
1691392274701082900,-0.0168344,-0.00057709,-0.0010439,1.98828,0.593901,-9.77523
1691392274709392200,-0.0167296,-0.00209296,0.000116616,1.6661,0.537341,-9.80747
1691392274717894900,-0.0173961,-0.000642036,0.000702791,1.39491,0.55698,-9.77307
1691392274726057100,-0.0173401,0.000215306,-0.00180092,1.27392,0.581831,-9.82564
1691392274734439600,-0.0170061,-0.00220861,0.00132017,1.13336,0.554929,-9.76999
1691392274742733300,-0.0164145,-2.51771e-05,-0.00116364,1.05287,0.564911,-9.81514
1691392274751416100,-0.0151936,0.000416129,-0.000277396,0.973814,0.597762,-9.79883
1691392274759610400,-0.013885,-1.82451e-05,-0.00131983,1.07052,0.533315,-9.78438
1691392274767843800,-0.0145288,-0.000708052,-0.000896835,1.10502,0.631967,-9.78814
1691392274776192400,-0.0143462,-0.000319346,9.70315e-05,1.19053,0.597412,-9.82302
1691392274784633500,-0.0141428,-0.00028112,-0.000169585,1.3035,0.586148,-9.82053
1691392274792795000,-0.0149099,0.00100597,-0.000242995,1.39054,0.576407,-9.78659
1691392274801254500,-0.0144509,0.00189531,-0.000499545,1.49946,0.607575,-9.80188
1691392274809448900,-0.0145302,0.000273847,-0.00028064,1.6958,0.635739,-9.82509
1691392274817872000,-0.0152373,0.00230377,3.28584e-05,1.82212,0.611142,-9.78825
1691392274826092300,-0.015462,0.00219423,6.56148e-05,2.01961,0.639113,-9.82584
1691392274834764300,-0.0145431,0.0032155,0.000270733,2.18808,0.604648,-9.80227
1691392274842998800,-0.0156017,0.000575878,0.00109446,2.38423,0.578469,-9.79716
1691392274851138900,-0.0142184,0.00134744,-0.000239965,2.55777,0.575577,-9.74668
1691392274859750700,-0.0131233,0.00337566,0.00068137,2.69971,0.578818,-9.78298
1691392274867738500,-0.0135936,0.00275598,0.000995446,2.80147,0.574843,-9.84303
1691392274876267200,-0.0119704,0.000533857,-0.0010994,2.92387,0.530613,-9.75173
1691392274884422200,-0.0141449,-0.00147752,0.00120585,3.01565,0.594222,-9.734
1691392274892821600,-0.0112636,-0.000578256,-0.00204787,3.18938,0.58573,-9.77337
1691392274901276700,-0.0121608,-0.000134217,-0.000424598,3.16338,0.606336,-9.75392
1691392274909931200,-0.0111319,-0.000122253,-0.00173119,3.27157,0.618564,-9.77437
1691392274917993400,-0.0102623,-0.000946466,4.73494e-05,3.28695,0.594143,-9.74542
1691392274926306300,-0.0106548,-0.00247151,-0.00176303,3.3183,0.57382,-9.74923
1691392274934567600,-0.00996595,-0.00240182,-0.00188056,3.28128,0.556381,-9.75937
1691392274942989500,-0.010647,-0.000956648,-0.00305654,3.21294,0.596814,-9.78342
1691392274951392000,-0.00898562,-0.00260334,-0.0021239,3.05375,0.64175,-9.78159
1691392274959857800,-0.00968071,-0.00169494,-0.00221278,2.93037,0.580719,-9.7859
1691392274968021700,-0.00949008,-0.00326444,-0.00190243,2.72486,0.597626,-9.78847
1691392274976320400,-0.010807,-0.0033237,-0.0011687,2.51565,0.638487,-9.75292
1691392274984485500,-0.0107468,-0.00309898,-0.000402691,2.22663,0.603407,-9.81257
1691392274992788700,-0.00994544,-0.00133825,-0.00183273,1.93324,0.586714,-9.78274
1691392275001179100,-0.0109735,-0.00328146,-0.00165919,1.63835,0.61384,-9.72961
1691392275009432600,-0.0107056,-0.00508363,-0.00163113,0.713388,0.616314,-9.77208
1691392275018313600,-0.00983778,-0.00224545,-0.00188735,0.495671,0.615356,-9.85149
1691392275026111000,-0.00635542,-0.00219676,-0.000973639,0.325537,0.594657,-9.77119
1691392275034494200,-0.00760738,0.000185846,-0.00288864,0.428437,0.607549,-9.80194
1691392275042776200,-0.00647844,-0.000697747,-0.00301791,0.205152,0.671189,-9.82689
1691392275051163600,-0.00701053,-0.000482368,-0.00125139,-0.0513561,0.659355,-9.78681
1691392275059444000,-0.00504959,-0.00087792,-0.00138911,-0.158203,0.638374,-9.8161
1691392275067832100,-0.00397194,-0.000523212,-0.00202736,-0.244149,0.668658,-9.79243
1691392275076115400,-0.00521224,0.000760989,-0.00281641,-0.328402,0.601975,-9.72975
1691392275084522400,-0.00365617,0.000700658,-0.00136631,-0.271967,0.62903,-9.82695
1691392275092797600,-0.00440466,0.00127,-0.00247036,-0.26889,0.61124,-9.81976
1691392275101132400,-0.00198837,0.00124023,-0.00260378,-0.160577,0.676182,-9.77114
1691392275109456800,-0.00411497,-0.00109684,-0.00275866,-0.07758,0.631789,-9.86149
1691392275117791200,-0.00284577,0.00162774,-0.00172371,0.0343487,0.598877,-9.78386
1691392275126140100,-0.00225248,0.00171801,-0.0011867,0.223737,0.599223,-9.83956
1691392275134449100,-0.00342116,0.000127735,-0.0027716,0.313785,0.615103,-9.7662
1691392275142997600,-0.0034323,0.00111251,-0.00275701,0.506684,0.616124,-9.80429
1691392275151129200,-0.0051367,0.00078379,-0.000530756,0.656182,0.596658,-9.77783
1691392275159963300,-0.00533171,0.000598356,-0.00251021,0.901262,0.580716,-9.76162
1691392275168070300,-0.00287184,0.00120816,-0.00102331,1.11281,0.588877,-9.77286
1691392275176139700,-0.0042196,0.00293328,-0.000797815,1.32813,0.635589,-9.77811
1691392275184481100,-0.00384776,0.00163351,-0.00151616,1.57228,0.576487,-9.8096
1691392275192937400,-0.00222432,0.000790955,-0.00123328,1.7958,0.610528,-9.76916
1691392275201270300,-0.00539372,0.00188991,-0.00203503,1.95323,0.562894,-9.82903
1691392275209535400,-0.00606308,-0.000886785,-0.00285058,2.2057,0.541496,-9.79399
1691392275218399500,-0.0079229,0.000653964,-0.0011377,2.361,0.583199,-9.76761
1691392275226246600,-0.00840325,-0.00026581,-0.00217518,2.55074,0.512778,-9.83338
1691392275234538400,-0.00711127,-0.00095883,-0.00370375,2.61826,0.636839,-9.75925
1691392275242804300,-0.00659148,-0.00093005,-0.00260747,2.64415,0.582271,-9.81027
1691392275251150300,-0.00936395,-0.00129879,-0.00221595,2.71313,0.57707,-9.78648
1691392275259428700,-0.00728143,0.000359196,-0.00277496,2.64418,0.57304,-9.81932
1691392275267830800,-0.0094549,-0.00248688,-0.00353202,2.58405,0.602228,-9.79424
1691392275276157100,-0.0106959,-0.000557511,-0.00201461,2.47152,0.571595,-9.73948
1691392275284551000,-0.0115622,0.000643598,-0.00377695,2.30381,0.554623,-9.71653
1691392275292801500,-0.0122904,0.000112389,-0.00290053,2.11873,0.599149,-9.72064
1691392275301183300,-0.0167243,0.00052687,-0.00134528,1.91066,0.584204,-9.72176
1691392275309424100,-0.0157834,0.0028222,-0.00214074,1.68035,0.559578,-9.79374
1691392275317916900,-0.0164948,0.00209788,-0.00149481,1.34247,0.617003,-9.7942
1691392275326107400,-0.0167747,0.00254533,-0.000276835,0.64005,0.609929,-9.77942
1691392275334540700,-0.0174682,0.00221307,-0.000981682,0.390848,0.569785,-9.75621
1691392275342808900,-0.0176075,0.0027035,-0.00236181,0.206858,0.580239,-9.77095
1691392275351405200,-0.0178424,0.00335698,-0.000354648,0.0929669,0.664952,-9.74554
1691392275359666700,-0.0177248,0.00173581,3.66359e-06,-0.043709,0.624341,-9.79398
1691392275368141900,-0.0172773,0.00192388,-0.00202817,-0.234797,0.616438,-9.80081
1691392275376214900,-0.0155407,0.00182155,-0.000152827,-0.447408,0.678648,-9.78461
1691392275384488800,-0.0143953,-0.0003186,-0.000199265,-0.502344,0.640282,-9.79175
1691392275392841900,-0.0143912,0.00102572,-0.000512201,-0.605208,0.638993,-9.77037
1691392275401381400,-0.0129949,4.72976e-05,-0.00127472,-0.740007,0.658416,-9.80363
1691392275409820800,-0.0136255,0.00164174,8.12893e-05,-0.809266,0.683018,-9.8025
1691392275417775600,-0.0142191,-0.000210727,-0.00203229,-1.62539,0.638394,-9.7651
1691392275426255900,-0.0121873,0.00061197,-0.000738843,-1.6241,0.643619,-9.77491
1691392275434459500,-0.0129684,0.000798772,-0.00018613,-1.6241,0.66564,-9.78082
1691392275442854400,-0.0115109,-0.000412862,-0.000975232,-1.62743,0.65082,-9.75457
1691392275451142900,-0.0114288,0.000221145,-0.00150083,-1.56564,0.654452,-9.74228
1691392275459532400,-0.00890425,0.00260711,-0.000707753,-1.4877,0.677786,-9.72439
1691392275467787900,-0.00672101,0.0017755,-0.00068198,-1.37271,0.72015,-9.78084
1691392275476384300,-0.00747375,0.00254558,-0.00213288,-1.29874,0.668563,-9.78324
1691392275484720900,-0.0070686,0.00285136,-0.00149942,-1.10365,0.702808,-9.77753
1691392275492855100,-0.007142,0.00248071,-0.00185429,-0.938851,0.687388,-9.7304
1691392275501153600,-0.00514515,0.00316487,-0.00100445,-0.756084,0.710727,-9.76004
1691392275509474700,-0.00277755,0.00374378,0.000995536,-0.519989,0.68031,-9.75995
1691392275517931700,-0.00424331,0.00352708,-0.000605488,-0.323244,0.724934,-9.74338
1691392275526232000,-0.00584858,0.00405723,-0.00240603,-0.133556,0.671738,-9.76116
1691392275534595500,-0.00709507,0.00461921,-0.000599937,0.173501,0.636111,-9.79406
1691392275542801300,-0.00546846,0.00318857,-0.000890893,0.410388,0.658454,-9.74154
1691392275551178300,-0.0032108,0.00599408,-0.00266761,0.694259,0.679613,-9.77316
1691392275559431400,-0.00569548,0.00312966,-0.000756698,0.922623,0.647535,-9.74623
1691392275568160000,-0.00444238,0.00351575,-0.000380996,1.2235,0.64123,-9.78195
1691392275576366900,-0.00368771,0.00371044,-0.00200481,1.40609,0.629508,-9.78691
1691392275584629300,-0.00371628,0.00256093,-0.000395172,1.70597,0.643137,-9.88071
1691392275592804400,-0.00156489,0.00364692,0.000322991,1.92909,0.677379,-9.76443
1691392275601232400,-3.10382e-05,0.0025647,-0.00065689,2.1563,0.678469,-9.79287
1691392275609450700,0.000396981,0.000471213,-0.000173899,2.33229,0.731546,-9.75917
1691392275617943400,-0.00126368,0.00260449,-0.000510582,2.43642,0.67942,-9.81113
1691392275626149500,0.00177501,0.00100849,-0.00192345,2.62692,0.657346,-9.84255
1691392275634531900,-0.000950789,0.000964476,-0.00275017,2.69862,0.624329,-9.77379
1691392275642960500,0.00145111,0.000235289,-0.000743769,2.79655,0.680392,-9.75329
1691392275651149100,0.000155153,0.000340325,-0.000794015,2.88581,0.646172,-9.76885
1691392275659568300,-0.000184075,-0.000135809,-0.000472092,3.01959,0.644162,-9.7635
1691392275667783400,0.0020309,0.000141678,-0.00120019,3.12542,0.653817,-9.80663
1691392275676229600,-0.000699341,0.00171629,-0.00274016,3.10234,0.657097,-9.80115
1691392275684663100,-0.00386111,0.00299607,-0.00140085,3.20833,0.596927,-9.90268
1691392275692899200,-0.00521488,0.00426811,-0.00232407,3.26632,0.578214,-9.83712
1691392275701117600,-0.00730704,0.0053737,-0.00113784,3.2973,0.55996,-9.84758
1691392275709525000,-0.00624626,0.00514223,-0.00221708,3.30014,0.594873,-9.83312
1691392275717787500,-0.00981318,0.00756306,-0.00195064,3.25822,0.59547,-9.8553
1691392275726249700,-0.00886593,0.00738087,-0.00115055,3.15535,0.627604,-9.81008
1691392275734484200,-0.0102201,0.00726821,-0.00140444,3.0093,0.605816,-9.82733
1691392275742885000,-0.0120808,0.00720091,-0.000104528,2.88563,0.610397,-9.83867
1691392275751153300,-0.0134953,0.00738046,-0.00299187,2.64947,0.656617,-9.7848
1691392275759563400,-0.0124689,0.00977267,-0.00213508,2.43947,0.650176,-9.84011
1691392275767872100,-0.012696,0.00868467,-0.000510281,2.25674,0.600638,-9.82432
1691392275776435600,-0.0141205,0.0104204,-0.00103606,1.96794,0.674618,-9.7731
1691392275784993500,-0.0126501,0.0114265,0.000562296,1.65058,0.654772,-9.79057
1691392275792911100,-0.0117895,0.0103328,-3.78297e-06,0.903905,0.717048,-9.82417
1691392275801313000,-0.0150164,0.00805391,0.000142877,0.659768,0.688291,-9.76184
1691392275809506200,-0.0127084,0.0101929,0.000959832,0.473142,0.645173,-9.74716
1691392275817862800,-0.0104856,0.0107063,6.2491e-05,0.227047,0.663543,-9.83612
1691392275826147700,-0.00845267,0.0126458,-0.000182271,-0.00823816,0.722826,-9.91886
1691392275834613100,-0.00791415,0.012663,-0.00127775,-0.129653,0.722875,-9.80645
1691392275842815600,-0.00432993,0.0140718,0.00049341,-0.27549,0.723127,-9.82125
1691392275851201600,-0.00401428,0.0152255,-0.00205349,-0.47364,0.71129,-9.82576
1691392275859476200,-0.00385028,0.0162216,-0.000998035,-0.623774,0.76658,-9.81411
1691392275868088900,-0.00143529,0.0173955,0.00020536,-0.762117,0.713872,-9.80471
1691392275876309400,-0.00196164,0.0167481,-0.000331222,-0.869833,0.729522,-9.84302
1691392275884574300,-0.00243351,0.0172871,-0.000995216,-0.96252,0.748625,-9.79333
1691392275892850700,-0.000503092,0.0168357,-0.00241714,-1.09439,0.664364,-9.82522
1691392275901155500,0.00217496,0.0177436,0.000644866,-1.17875,0.686257,-9.74055
1691392275909838300,-0.000510404,0.0175972,-0.000130559,-1.28917,0.687189,-9.80421
1691392275918128600,-0.000721061,0.0174445,-0.00198396,-1.34978,0.662283,-9.7823
1691392275926535800,-0.000145137,0.0173628,-0.000209097,-1.40912,0.679465,-9.78181
1691392275934711600,0.000992822,0.0178775,-0.00099732,-1.49609,0.6901,-9.76496
1691392275942913500,-3.96157e-05,0.0182763,-0.000589395,-1.53021,0.710775,-9.7668
1691392275951170000,0.00092615,0.0178328,-0.0014909,-1.58504,0.65977,-9.76985
1691392275959554600,0.0022551,0.0186071,0.0012849,-1.64391,0.698246,-9.76962
1691392275967838300,0.00105322,0.0184224,0.00177492,-1.70699,0.694693,-9.80187
1691392275976501300,0.000483284,0.0203347,-0.00103969,-1.72859,0.71134,-9.77311
1691392275984737200,-0.000754868,0.0188959,-0.00140747,-1.79659,0.702009,-9.77405
1691392275993091500,0.00149365,0.0187606,0.000883121,-1.80975,0.659551,-9.77445
1691392276002033700,-0.00129746,0.01706,-0.000896262,-1.85246,0.664899,-9.79191
1691392276009535900,-0.00024964,0.0182746,-0.000120582,-1.8306,0.667698,-9.82443
1691392276017830200,0.00137525,0.0181144,-0.00116051,-3.27608,0.662122,-9.79022
1691392276026221700,0.000893557,0.0161212,-0.000216088,-3.10763,0.676955,-9.8195
1691392276034576600,0.00131606,0.0154403,-0.00171971,-3.01834,0.708263,-9.78366
1691392276042860300,0.00135017,0.01864,-0.000766521,-2.8314,0.713411,-9.80667
1691392276051298300,0.00012178,0.0161495,0.000481134,-2.75806,0.739576,-9.77925
1691392276059476800,-0.000337225,0.0152018,-0.00209114,-2.53692,0.654359,-9.75427
1691392276067958800,0.00156372,0.016247,-7.6221e-05,-2.33706,0.648577,-9.78428
1691392276076166000,0.000115527,0.0147957,-0.000929301,-2.12143,0.728208,-9.7749
1691392276084595700,0.000482303,0.0133324,-0.00249272,-1.90776,0.681044,-9.74032
1691392276092828300,-0.000200163,0.0155121,-0.00164981,-1.68441,0.683964,-9.79069
1691392276101190800,-0.000382545,0.0162176,-0.000632003,-1.38917,0.701103,-9.79902
1691392276109481900,0.00099298,0.0149135,-0.000107854,-1.15639,0.693904,-9.72445
1691392276117894800,0.00156105,0.0159322,-0.000399409,-0.831374,0.678577,-9.74247
1691392276126178700,0.00198159,0.0151962,-0.00168341,-0.537862,0.652671,-9.75668
1691392276134591900,-0.00165046,0.013435,-0.000969778,-0.126381,0.640465,-9.71712
1691392276142834200,-0.00314807,0.0139986,-0.00191811,0.182744,0.630486,-9.70475
1691392276151231100,-0.00746485,0.0107013,-0.000810294,0.466868,0.613006,-9.71907
1691392276159496800,-0.00899766,0.00949104,-0.000850733,0.796665,0.625698,-9.70571
1691392276167939400,-0.00974745,0.0088886,-0.00214454,1.07781,0.60073,-9.67302
1691392276176157100,-0.0135674,0.00640434,-0.00185325,1.36596,0.587084,-9.71954
1691392276185091400,-0.014967,0.00551757,-0.00152877,1.61549,0.563285,-9.7921
1691392276193134900,-0.0178347,0.0036149,-0.00117782,1.83716,0.566297,-9.77606
1691392276201223700,-0.019265,0.00157832,-0.000782429,2.07704,0.606778,-9.69869
1691392276209567500,-0.0209283,0.000645624,-0.000601789,2.19655,0.56822,-9.80377
1691392276217967700,-0.0223266,-7.43264e-05,4.40187e-05,2.28841,0.595756,-9.78657
1691392276226240800,-0.0241413,-0.00145179,-0.000331623,2.28489,0.61073,-9.78401
1691392276234495800,-0.0233289,-0.000201499,-0.000725729,2.25034,0.616444,-9.78922
1691392276242909300,-0.0245075,-0.00159608,0.000366156,2.15298,0.688739,-9.78652
1691392276251179200,-0.0259303,-0.00177749,-0.00029901,2.03667,0.640928,-9.74971
1691392276259587100,-0.0253325,-0.00309225,0.00102285,1.85801,0.642598,-9.7738
1691392276267805900,-0.0264705,-0.00185259,0.000309479,1.66754,0.650193,-9.78628
1691392276276230600,-0.024713,-0.00476615,-0.00106504,1.44512,0.656371,-9.72914
1691392276284491700,-0.0273412,-0.00360846,0.000129321,1.16342,0.656536,-9.77021
1691392276292914300,-0.0250817,-0.00517128,-0.00104624,0.454386,0.670284,-9.74983
1691392276301203300,-0.0257355,-0.00436286,8.78654e-06,0.305535,0.699308,-9.78792
1691392276309605900,-0.0255803,-0.00632494,-0.000189659,0.156554,0.705578,-9.75952
1691392276317787700,-0.026478,-0.00472248,0.000487438,0.00396656,0.720204,-9.74706
1691392276326297800,-0.0207537,-0.00708172,-0.000309222,-0.0890233,0.758911,-9.60202
1691392276334671100,-0.0193304,-0.00906533,-0.0008454,-0.211624,0.802345,-9.72535
1691392276342867900,-0.0175744,-0.00992866,-0.000171111,-0.34885,0.793324,-9.7177
1691392276351813700,-0.0115001,-0.0119844,-0.00170279,-0.478324,0.797685,-9.80404
1691392276359532700,-0.00982933,-0.013756,-0.00300517,-0.537228,0.856249,-9.78129
1691392276367886100,-0.00822689,-0.0163986,-0.000776195,-0.630408,0.799162,-9.76767
1691392276376210600,-0.00591584,-0.0163281,-0.000595416,-0.734501,0.821317,-9.78408
1691392276384909100,-0.00345298,-0.0159215,-0.00120255,-0.804448,0.789153,-9.77494
1691392276393138600,-0.00249639,-0.020043,-0.00213699,-0.918127,0.790189,-9.70372
1691392276401320700,-0.002362,-0.0198506,-0.00124031,-0.980683,0.800421,-9.75359
1691392276409570500,-0.001643,-0.0199459,-0.00369229,-1.0379,0.785635,-9.75951
1691392276417979800,-0.00184168,-0.0208756,-0.00163303,-1.11706,0.774889,-9.78755
1691392276426231300,-0.000979752,-0.0203247,-0.000674729,-1.15643,0.749299,-9.78946
1691392276434595800,0.000895526,-0.0222179,-0.00227578,-1.19989,0.806631,-9.75802
1691392276442847500,-0.000124654,-0.0212225,8.88726e-06,-1.21163,0.72581,-9.83061
1691392276451332300,-0.00111572,-0.0209569,-0.00210279,-1.30222,0.746923,-9.73396
1691392276459541100,0.00116583,-0.0211461,-0.000281296,-1.30702,0.714554,-9.80693
1691392276467843800,0.00132382,-0.0217652,0.00050473,-1.38034,0.687227,-9.78532
1691392276476414300,-0.00112618,-0.0214111,-0.000347716,-1.38917,0.706586,-9.77682
1691392276484518900,-0.000456219,-0.0220078,0.000198699,-1.35562,0.688391,-9.82144
1691392276492918600,0.00174604,-0.0204062,-0.00155072,-1.42237,0.726968,-9.79342
